formation_id,intitule,text,original_labels_18,taxonomy_ids,evidence,low_confidence,unmapped_labels,statut_annotation
04f75e2718e956fa,Concepteur développeur en intelligence artificielle et analyse big data,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 9 mois Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON",Data Science|Big Data|Visualisation|Data Engineering,de.intro|ds.big_data|ds.intro|ds.visualization|prog.r,"[{""source_label_18"": ""Data Science"", ""taxonomy_id"": ""ds.intro"", ""taxonomy_label"": ""Data Science"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Big Data"", ""taxonomy_id"": ""ds.big_data"", ""taxonomy_label"": ""Big Data"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Visualisation"", ""taxonomy_id"": ""ds.visualization"", ""taxonomy_label"": ""Visualisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Engineering"", ""taxonomy_id"": ""de.intro"", ""taxonomy_label"": ""Data Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",,ia_confirmee
31e3591869421529,Concepteur développeur en intelligence artificielle et analyse big data,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 40 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON",Data Science|Big Data|Visualisation|Data Engineering,de.intro|ds.big_data|ds.intro|ds.visualization|prog.r,"[{""source_label_18"": ""Data Science"", ""taxonomy_id"": ""ds.intro"", ""taxonomy_label"": ""Data Science"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Big Data"", ""taxonomy_id"": ""ds.big_data"", ""taxonomy_label"": ""Big Data"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Visualisation"", ""taxonomy_id"": ""ds.visualization"", ""taxonomy_label"": ""Visualisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Engineering"", ""taxonomy_id"": ""de.intro"", ""taxonomy_label"": ""Data Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",,ia_confirmee
14fcbf01cb629822,Architecte en intelligence artificielle,"Intitulé : Architecte en intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 21 h Certification : RNCP 41993 Codes ROME : 0 Organisme : DSTI",Deep Learning|NLP|Data Science|Éthique de l’IA|Visualisation|RAG|Séries temporelles|Data Engineering,de.intro|dl.intro|ds.intro|ds.time_series|ds.visualization|nlp.intro|nlp.rag|prog.r,"[{""source_label_18"": ""Deep Learning"", ""taxonomy_id"": ""dl.intro"", ""taxonomy_label"": ""Deep Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Science"", ""taxonomy_id"": ""ds.intro"", ""taxonomy_label"": ""Data Science"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Visualisation"", ""taxonomy_id"": ""ds.visualization"", ""taxonomy_label"": ""Visualisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""RAG"", ""taxonomy_id"": ""nlp.rag"", ""taxonomy_label"": ""RAG"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Séries temporelles"", ""taxonomy_id"": ""ds.time_series"", ""taxonomy_label"": ""Séries temporelles"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Engineering"", ""taxonomy_id"": ""de.intro"", ""taxonomy_label"": ""Data Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
7272f05cf45147af,Architecte en intelligence artificielle,"Intitulé : Architecte en intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 1 an Certification : RNCP 41993 Codes ROME : 0 Organisme : JEDHA",Machine Learning|Deep Learning|IA générative|Data Engineering|Data Science|Python pour l’IA|Visualisation|No-code / Low-code|RAG|Automatisation,auto.intro|auto.nocode|de.intro|dl.intro|ds.intro|ds.visualization|ml.intro|nlp.generative_ai|nlp.rag|prog.r,"[{""source_label_18"": ""Machine Learning"", ""taxonomy_id"": ""ml.intro"", ""taxonomy_label"": ""Machine Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Deep Learning"", ""taxonomy_id"": ""dl.intro"", ""taxonomy_label"": ""Deep Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Engineering"", ""taxonomy_id"": ""de.intro"", ""taxonomy_label"": ""Data Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Science"", ""taxonomy_id"": ""ds.intro"", ""taxonomy_label"": ""Data Science"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Visualisation"", ""taxonomy_id"": ""ds.visualization"", ""taxonomy_label"": ""Visualisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""No-code / Low-code"", ""taxonomy_id"": ""auto.nocode"", ""taxonomy_label"": ""No-code / Low-code"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""RAG"", ""taxonomy_id"": ""nlp.rag"", ""taxonomy_label"": ""RAG"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Automatisation"", ""taxonomy_id"": ""auto.intro"", ""taxonomy_label"": ""Automatisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Python pour l’IA,ia_confirmee
12a355d08bb76618,Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative,Intitulé : Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : EXPERTISS,NLP|Prompt Engineering|IA générative|Éthique de l’IA,nlp.generative_ai|nlp.intro|nlp.prompt_engineering|prog.r,"[{""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
51daef26e53662db,Améliorer l efficacité de sa TPE à l aide de l IA,Intitulé : Améliorer l efficacité de sa TPE à l aide de l IA Public cible : Dirigeants de TPE/PME souhaitant intégrer l'IA dans leur activité Niveau : 0 Modalité : À distance Durée : 14 h Certification : RS 7311 Codes ROME : 0 Organisme : SENZA,Prompt Engineering|IA générative|Éthique de l’IA|Automatisation,auto.intro|nlp.generative_ai|nlp.prompt_engineering|prog.r,"[{""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Automatisation"", ""taxonomy_id"": ""auto.intro"", ""taxonomy_label"": ""Automatisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
c4fc3f72ebc80988,Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative,Intitulé : Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : STUDERIA,Prompt Engineering|IA générative|Éthique de l’IA|No-code / Low-code,auto.nocode|nlp.generative_ai|nlp.prompt_engineering|prog.r,"[{""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""No-code / Low-code"", ""taxonomy_id"": ""auto.nocode"", ""taxonomy_label"": ""No-code / Low-code"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
0980c8cbec003978,Expert en ingénierie et science des données,"Intitulé : Expert en ingénierie et science des données Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 9 mois Certification : RNCP 39775 Codes ROME : 0 Organisme : OPENCLASSROOMS",Machine Learning|Deep Learning|NLP|Computer Vision|IA générative|Data Science|RAG,cv.intro|dl.intro|ds.intro|ml.intro|nlp.generative_ai|nlp.intro|nlp.rag|prog.r,"[{""source_label_18"": ""Machine Learning"", ""taxonomy_id"": ""ml.intro"", ""taxonomy_label"": ""Machine Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Deep Learning"", ""taxonomy_id"": ""dl.intro"", ""taxonomy_label"": ""Deep Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Computer Vision"", ""taxonomy_id"": ""cv.intro"", ""taxonomy_label"": ""Computer Vision"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Science"", ""taxonomy_id"": ""ds.intro"", ""taxonomy_label"": ""Data Science"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""RAG"", ""taxonomy_id"": ""nlp.rag"", ""taxonomy_label"": ""RAG"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",,ia_confirmee
457e209548c83c11,Concepteur développeur en intelligence artificielle et analyse big data,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 9 mois Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON",Data Engineering|Data Science|Python pour l’IA|Éthique de l’IA|Automatisation,auto.intro|de.intro|ds.big_data|ds.intro|prog.r,"[{""source_label_18"": ""Data Engineering"", ""taxonomy_id"": ""de.intro"", ""taxonomy_label"": ""Data Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Science"", ""taxonomy_id"": ""ds.intro"", ""taxonomy_label"": ""Data Science"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Automatisation"", ""taxonomy_id"": ""auto.intro"", ""taxonomy_label"": ""Automatisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""ds.big_data"", ""taxonomy_label"": ""Big Data"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""big data""}, {""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Python pour l’IA|Éthique de l’IA,ia_confirmee
c03c22b70a8c82f0,Concepteur développeur en intelligence artificielle et analyse big data,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 320 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON",Machine Learning|Deep Learning|NLP|Data Science|Python pour l’IA|Éthique de l’IA|Big Data|RAG|Data Engineering,de.intro|dl.intro|ds.big_data|ds.intro|ml.intro|nlp.intro|nlp.rag|prog.r,"[{""source_label_18"": ""Machine Learning"", ""taxonomy_id"": ""ml.intro"", ""taxonomy_label"": ""Machine Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Deep Learning"", ""taxonomy_id"": ""dl.intro"", ""taxonomy_label"": ""Deep Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Science"", ""taxonomy_id"": ""ds.intro"", ""taxonomy_label"": ""Data Science"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Big Data"", ""taxonomy_id"": ""ds.big_data"", ""taxonomy_label"": ""Big Data"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""RAG"", ""taxonomy_id"": ""nlp.rag"", ""taxonomy_label"": ""RAG"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Engineering"", ""taxonomy_id"": ""de.intro"", ""taxonomy_label"": ""Data Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Python pour l’IA|Éthique de l’IA,ia_confirmee
7188326956426083,Concepteur développeur en intelligence artificielle et analyse big data,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 320 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON",Machine Learning|NLP|Data Engineering|Data Science|Python pour l’IA|Big Data|Visualisation|RAG,de.intro|ds.big_data|ds.intro|ds.visualization|ml.intro|nlp.intro|nlp.rag|prog.r,"[{""source_label_18"": ""Machine Learning"", ""taxonomy_id"": ""ml.intro"", ""taxonomy_label"": ""Machine Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Engineering"", ""taxonomy_id"": ""de.intro"", ""taxonomy_label"": ""Data Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Science"", ""taxonomy_id"": ""ds.intro"", ""taxonomy_label"": ""Data Science"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Big Data"", ""taxonomy_id"": ""ds.big_data"", ""taxonomy_label"": ""Big Data"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Visualisation"", ""taxonomy_id"": ""ds.visualization"", ""taxonomy_label"": ""Visualisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""RAG"", ""taxonomy_id"": ""nlp.rag"", ""taxonomy_label"": ""RAG"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Python pour l’IA,ia_confirmee
71cf4a92da7f50a9,Expert en ingénierie et science des données,"Intitulé : Expert en ingénierie et science des données Public cible : Managers et professionnels RH souhaitant intégrer l'IA dans leur management Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 9 mois Certification : RNCP 39775 Codes ROME : 0 Organisme : OPENCLASSROOMS",Data Engineering|RAG,de.intro|ds.intro|nlp.rag|prog.r,"[{""source_label_18"": ""Data Engineering"", ""taxonomy_id"": ""de.intro"", ""taxonomy_label"": ""Data Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""RAG"", ""taxonomy_id"": ""nlp.rag"", ""taxonomy_label"": ""RAG"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""ds.intro"", ""taxonomy_label"": ""Data Science"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""science des données""}, {""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",,ia_confirmee
9b182f3a1fe95dbd,Concepteur développeur en intelligence artificielle et analyse big data,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 3 mois Certification : RNCP 38616 Codes ROME : 0 Organisme : ALYRA",Deep Learning|NLP|Computer Vision|Prompt Engineering|Machine Learning|Éthique de l’IA|Big Data|RAG|Automatisation,auto.intro|cv.intro|dl.intro|ds.big_data|ml.intro|nlp.intro|nlp.prompt_engineering|nlp.rag|prog.r,"[{""source_label_18"": ""Deep Learning"", ""taxonomy_id"": ""dl.intro"", ""taxonomy_label"": ""Deep Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Computer Vision"", ""taxonomy_id"": ""cv.intro"", ""taxonomy_label"": ""Computer Vision"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Machine Learning"", ""taxonomy_id"": ""ml.intro"", ""taxonomy_label"": ""Machine Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Big Data"", ""taxonomy_id"": ""ds.big_data"", ""taxonomy_label"": ""Big Data"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""RAG"", ""taxonomy_id"": ""nlp.rag"", ""taxonomy_label"": ""RAG"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Automatisation"", ""taxonomy_id"": ""auto.intro"", ""taxonomy_label"": ""Automatisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
c40831231b244c22,Concepteur développeur en intelligence artificielle et analyse big data,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 40 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON",Data Science|Visualisation|Data Engineering,de.intro|ds.big_data|ds.intro|ds.visualization|prog.r,"[{""source_label_18"": ""Data Science"", ""taxonomy_id"": ""ds.intro"", ""taxonomy_label"": ""Data Science"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Visualisation"", ""taxonomy_id"": ""ds.visualization"", ""taxonomy_label"": ""Visualisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Engineering"", ""taxonomy_id"": ""de.intro"", ""taxonomy_label"": ""Data Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""ds.big_data"", ""taxonomy_label"": ""Big Data"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""big data""}, {""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",,ia_confirmee
c74bc3270292ec55,Concepteur développeur en intelligence artificielle et analyse big data,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 320 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON",Machine Learning|NLP|Data Engineering|Data Science|Python pour l’IA|Éthique de l’IA|Big Data|Visualisation,de.intro|ds.big_data|ds.intro|ds.visualization|ml.intro|nlp.intro|prog.r,"[{""source_label_18"": ""Machine Learning"", ""taxonomy_id"": ""ml.intro"", ""taxonomy_label"": ""Machine Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Engineering"", ""taxonomy_id"": ""de.intro"", ""taxonomy_label"": ""Data Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Science"", ""taxonomy_id"": ""ds.intro"", ""taxonomy_label"": ""Data Science"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Big Data"", ""taxonomy_id"": ""ds.big_data"", ""taxonomy_label"": ""Big Data"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Visualisation"", ""taxonomy_id"": ""ds.visualization"", ""taxonomy_label"": ""Visualisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Python pour l’IA|Éthique de l’IA,ia_confirmee
9f2257d2d5d22ccc,Concepteur développeur en intelligence artificielle et analyse big data,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 320 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON",Machine Learning|Deep Learning|NLP|Python pour l’IA|Éthique de l’IA|RAG|Data Engineering,de.intro|dl.intro|ds.big_data|ml.intro|nlp.intro|nlp.rag|prog.r,"[{""source_label_18"": ""Machine Learning"", ""taxonomy_id"": ""ml.intro"", ""taxonomy_label"": ""Machine Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Deep Learning"", ""taxonomy_id"": ""dl.intro"", ""taxonomy_label"": ""Deep Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""RAG"", ""taxonomy_id"": ""nlp.rag"", ""taxonomy_label"": ""RAG"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Engineering"", ""taxonomy_id"": ""de.intro"", ""taxonomy_label"": ""Data Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""ds.big_data"", ""taxonomy_label"": ""Big Data"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""big data""}, {""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Python pour l’IA|Éthique de l’IA,ia_confirmee
4a2e4aab676240f7,Concepteur développeur en intelligence artificielle et analyse big data,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 360 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON",Machine Learning|Data Science|Python pour l’IA|Big Data|Visualisation|Data Engineering,de.intro|ds.big_data|ds.intro|ds.visualization|ml.intro|prog.r,"[{""source_label_18"": ""Machine Learning"", ""taxonomy_id"": ""ml.intro"", ""taxonomy_label"": ""Machine Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Science"", ""taxonomy_id"": ""ds.intro"", ""taxonomy_label"": ""Data Science"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Big Data"", ""taxonomy_id"": ""ds.big_data"", ""taxonomy_label"": ""Big Data"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Visualisation"", ""taxonomy_id"": ""ds.visualization"", ""taxonomy_label"": ""Visualisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Data Engineering"", ""taxonomy_id"": ""de.intro"", ""taxonomy_label"": ""Data Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Python pour l’IA,ia_confirmee
